#id	name	features	celularLocation	elements	stoichiometry	evidence
pid_39064	Shelterin-Complex	None	None	pid_38663;pid_39052;pid_39058;pid_39061;pid_39065	pid_38663:1.0;pid_39052:1.0;pid_39058:1.0;pid_39061:1.0;pid_39065:1.0	None
pid_39087	Telomerase	inactivating-residue-modification	None	pid_38554;pid_38556;pid_38558;pid_38561;pid_39084	pid_38554:1.0;pid_38556:2.0;pid_38558:1.0;pid_38561:1.0;pid_39084:2.0	None
pid_39136	TRF2/BLM	activating-residue-modification	None	pid_38616;pid_39133	pid_38616:1.0;pid_39133:1.0	None
pid_39147	Telomerase/AKT1/mTOR/p70S6K	activating-residue-modification	None	pid_12191;pid_38522;pid_38554;pid_38556;pid_38558;pid_38561;pid_39146;pid_4852	pid_12191:1.0;pid_38522:2.0;pid_38554:1.0;pid_38556:2.0;pid_38558:1.0;pid_38561:1.0;pid_39146:1.0;pid_4852:1.0	None
pid_39168	Shelterin-Complex/Apollo	None	None	pid_38663;pid_39052;pid_39058;pid_39061;pid_39065;pid_39166	pid_38663:1.0;pid_39052:1.0;pid_39058:1.0;pid_39061:1.0;pid_39065:1.0;pid_39166:1.0	None
pid_39197	MRN-complex	None	None	pid_39198;pid_39200;pid_39202	pid_39198:2.0;pid_39200:2.0;pid_39202:1.0	None
pid_39207	MRN-complex/TRF2/Rap1	None	None	pid_38616;pid_39055;pid_39198;pid_39200;pid_39202	pid_38616:1.0;pid_39055:1.0;pid_39198:2.0;pid_39200:2.0;pid_39202:1.0	None
pid_39221	Telomerase/EST1B	activating-residue-modification	None	pid_22741;pid_38522;pid_38554;pid_38556;pid_38558;pid_38561	pid_22741:1.0;pid_38522:2.0;pid_38554:1.0;pid_38556:2.0;pid_38558:1.0;pid_38561:1.0	None
pid_39303	B-cell-antigen/BCR-complex/LYN/SYK/BLNK	None	None	pid_28485;pid_39304;pid_39306;pid_39309;pid_39311;pid_39315;pid_39318	pid_28485:1.0;pid_39304:1.0;pid_39306:1.0;pid_39309:1.0;pid_39311:1.0;pid_39315:1.0;pid_39318:1.0	None
pid_39336	B-cell-antigen/BCR-complex/Btk/LYN/SYK/BLNK/PLCgamma2	None	None	pid_28485;pid_39304;pid_39306;pid_39309;pid_39311;pid_39315;pid_39318;pid_39337;pid_39339	pid_28485:1.0;pid_39304:1.0;pid_39306:1.0;pid_39309:1.0;pid_39311:1.0;pid_39315:1.0;pid_39318:1.0;pid_39337:1.0;pid_39339:1.0	None
pid_39385	RasGAP/Csk	None	None	pid_21972;pid_9236	pid_21972:1.0;pid_9236:1.0	None
pid_39392	B-cell-antigen/BCR-complex/FcgammaRIIB	None	None	pid_39304;pid_39306;pid_39315;pid_39393;pid_9247	pid_39304:1.0;pid_39306:1.0;pid_39315:1.0;pid_39393:1.0;pid_9247:1.0	None
pid_393	WNT3A-WNT5A/FZD5-FZD6/ROR2(dimer)/CTHRC1(trimer)	activating-residue-modification	integral-to-membrane	pid_394;pid_397;pid_400;pid_402	pid_394:3.0;pid_397:2.0;pid_400:1.0;pid_402:1.0	None
pid_39423	B-cell-antigen/BCR-complex	None	None	pid_39304;pid_39306;pid_39315;pid_39393	pid_39304:1.0;pid_39306:1.0;pid_39315:1.0;pid_39393:1.0	None
pid_39435	B-cell-antigen/BCR-complex/Btk/LYN/SYK/BLNK/PLCgamma2/CD72	None	None	pid_28485;pid_39304;pid_39306;pid_39309;pid_39311;pid_39315;pid_39318;pid_39337;pid_39339;pid_39436	pid_28485:1.0;pid_39304:1.0;pid_39306:1.0;pid_39309:1.0;pid_39311:1.0;pid_39315:1.0;pid_39318:1.0;pid_39337:1.0;pid_39339:1.0;pid_39436:1.0	None
pid_39450	CD72/SHP1	None	None	pid_26834;pid_39451	pid_26834:1.0;pid_39451:1.0	None
pid_39474	RasGAP/p62DOK/SHIP	None	None	pid_9236;pid_9239;pid_9337	pid_9236:1.0;pid_9239:1.0;pid_9337:1.0	None
pid_39524	B-cell-antigen/BCR-complex/LYN	None	None	pid_28485;pid_39304;pid_39306;pid_39309;pid_39315	pid_28485:1.0;pid_39304:1.0;pid_39306:1.0;pid_39309:1.0;pid_39315:1.0	None
pid_39603	B-cell-antigen/BCR-complex/Btk/LYN/SYK/BLNK/PLCgamma2/CD72	inactivating-residue-modification	None	pid_28485;pid_39304;pid_39306;pid_39309;pid_39311;pid_39315;pid_39318;pid_39337;pid_39339;pid_39436	pid_28485:1.0;pid_39304:1.0;pid_39306:1.0;pid_39309:1.0;pid_39311:1.0;pid_39315:1.0;pid_39318:1.0;pid_39337:1.0;pid_39339:1.0;pid_39436:1.0	None
pid_39619	NF-kappa-B/RelA/I-kappa-B-beta	inactivating-residue-modification	cytoplasm	pid_39620;pid_9420;pid_9423	pid_39620:1.0;pid_9420:1.0;pid_9423:1.0	None
pid_39637	PI3K/BCAP/CD19	activating-residue-modification	plasma-membrane	pid_39517;pid_39632;pid_9138;pid_9148	pid_39517:1.0;pid_39632:1.0;pid_9138:1.0;pid_9148:1.0	None
pid_39649	B-cell-antigen/BCR-complex/LYN/SYK	None	None	pid_28485;pid_39304;pid_39306;pid_39309;pid_39311;pid_39315	pid_28485:1.0;pid_39304:1.0;pid_39306:1.0;pid_39309:1.0;pid_39311:1.0;pid_39315:1.0	None
pid_39662	SHC/Grb2/SOS1;SHC/GRB2/SOS1	None	None	pid_12030;pid_9054;pid_9101	pid_12030:1.0;pid_9054:1.0;pid_9101:1.0	None
pid_39666	SHC/Grb2/SOS1;SHC/GRB2/SOS1	activating-residue-modification	None	pid_12030;pid_9054;pid_9101	pid_12030:1.0;pid_9054:1.0;pid_9101:1.0	None
pid_39703	JUN/FOS	activating-residue-modification	nucleus	pid_39704;pid_9566	pid_39704:1.0;pid_9566:1.0	None
pid_39716	Bam32/HPK1	None	None	pid_39582;pid_39717	pid_39582:1.0;pid_39717:1.0	None
pid_39728	NF-kappa-B/RelA/I-kappa-B-alpha	inactivating-residue-modification	cytoplasm	pid_39729;pid_9420;pid_9423	pid_39729:1.0;pid_9420:1.0;pid_9423:1.0	None
pid_39748	CARD11/BCL10/MALT1/TAK1	activating-residue-modification	None	pid_11897;pid_11900;pid_11903;pid_20896	pid_11897:1.0;pid_11900:1.0;pid_11903:1.0;pid_20896:1.0	None
pid_39793	Calcineurin	None	None	pid_39794;pid_39797;pid_39800	pid_39794:1.0;pid_39797:1.0;pid_39800:1.0	None
pid_39806	Calcineurin	activating-residue-modification	None	pid_39794;pid_39797;pid_39800	pid_39794:1.0;pid_39797:1.0;pid_39800:1.0	None
pid_39837	B-cell-antigen/BCR-complex/LYN	None	None	pid_39304;pid_39306;pid_39309;pid_39315;pid_39838	pid_39304:1.0;pid_39306:1.0;pid_39309:1.0;pid_39315:1.0;pid_39838:1.0	None
pid_39882	Calcineurin	activating-residue-modification	None	pid_39794;pid_39797;pid_39800	pid_39794:1.0;pid_39797:1.0;pid_39800:1.0	None
pid_39898	PAG1/CSK	None	None	pid_11789;pid_21972	pid_11789:1.0;pid_21972:1.0	None
pid_39937	BCR-complex	None	None	pid_39304;pid_39306;pid_39315	pid_39304:1.0;pid_39306:1.0;pid_39315:1.0	None
pid_39995	EGFR-(dimer);EGFR/EGFR	None	integral-to-membrane	pid_39996	pid_39996:2.0	None
pid_39998	EGFR-(dimer);EGFR/EGFR	activating-residue-modification	integral-to-membrane	pid_39996	pid_39996:2.0	None
pid_40022	SHC/GRB2/SOS1	activating-residue-modification	None	pid_12030;pid_40023;pid_9054	pid_12030:1.0;pid_40023:1.0;pid_9054:1.0	None
pid_40050	EGFR/EGFR/EGF/EGF	inactivating-residue-modification	integral-to-membrane	pid_14480;pid_39996	pid_14480:2.0;pid_39996:2.0	None
pid_40057	alpha1/beta1-Integrin/TCPTP-p45	None	integral-to-membrane	pid_12886;pid_40058;pid_40061	pid_12886:1.0;pid_40058:1.0;pid_40061:1.0	None
pid_40071	CSF1/CSF1R	None	None	pid_21931;pid_40072	pid_21931:1.0;pid_40072:1.0	None
pid_40090	EGFR-(dimer);EGFR/EGFR	inactivating-residue-modification	integral-to-membrane	pid_39996	pid_39996:2.0	None
pid_40139	STAT1-(dimer)	activating-residue-modification	nucleus	pid_36557	pid_36557:2.0	None
pid_40142	STAT1-(dimer)	activating-residue-modification	nucleus	pid_40143	pid_40143:2.0	None
pid_40152	STAT1-(dimer)/PIAS1	activating-residue-modification	nucleus	pid_36557;pid_40149	pid_36557:2.0;pid_40149:1.0	None
pid_40156	STAT1-(dimer)/TCPTP-p45	None	None	pid_40157;pid_40158	pid_40157:2.0;pid_40158:1.0	None
pid_40186	RAB4A/GTP	activating-residue-modification	None	pid_3114;pid_40187	pid_3114:1.0;pid_40187:1.0	None
pid_40199	PDGF-BB/PDGFRB-(dimer)	activating-residue-modification	None	pid_21692;pid_34173	pid_21692:2.0;pid_34173:2.0	None
pid_40202	PDGF-BB/PDGFRB-(dimer)	None	None	pid_21692;pid_40203;pid_40204	pid_21692:1.0;pid_40203:1.0;pid_40204:2.0	None
pid_40203	PDGFB	None	None	None	None	None
pid_40216	STAT5A-(dimer);STAT5A-(dimer)-active	inactivating-residue-modification	cytoplasm	pid_7616	pid_7616:2.0	None
pid_40240	STAT6-(dimer)	inactivating-residue-modification	None	pid_40241	pid_40241:2.0	None
pid_40249	STAT1-(dimer)	activating-residue-modification	nucleus	pid_40250	pid_40250:2.0	None
pid_40255	STAT1-(dimer)	inactivating-residue-modification	cytoplasm	pid_40256	pid_40256:2.0	None
pid_40269	STAT5B-(dimer)	inactivating-residue-modification	cytoplasm	pid_36808	pid_36808:2.0	None
pid_40288	Insulin-Receptor/Insulin	activating-residue-modification	integral-to-membrane	pid_8733;pid_8757;pid_8762	pid_8733:2.0;pid_8757:2.0;pid_8762:1.0	None
pid_40293	Insulin-Receptor/Insulin	inactivating-residue-modification	integral-to-membrane	pid_40294;pid_8757;pid_8762	pid_40294:2.0;pid_8757:2.0;pid_8762:1.0	None
pid_40311	VEGFR2-homodimer/VEGFA-homodimer;VEGFR2/VEGFA-(dimer)	activating-residue-modification	integral-to-membrane	pid_40312;pid_40330	pid_40312:2.0;pid_40330:2.0	None
pid_40339	VEGFR2-homodimer/VEGFA-homodimer	None	integral-to-membrane	pid_40330;pid_40340	pid_40330:2.0;pid_40340:2.0	None
pid_40351	STAT6-(dimer)	activating-residue-modification	nucleus	pid_40352	pid_40352:2.0	None
pid_40364	PI3K-Class-IA-family	inactivating-residue-modification	None	None	None	None
pid_40369	EGFR/EGFR/EGF/EGF/GRB2/GAB1	activating-residue-modification	integral-to-membrane	pid_14480;pid_26326;pid_40370;pid_9054	pid_14480:2.0;pid_26326:2.0;pid_40370:1.0;pid_9054:1.0	None
pid_40381	EGFR/EGFR/EGF/EGF/GRB2/GAB1	inactivating-residue-modification	integral-to-membrane	pid_14480;pid_39996;pid_40370;pid_9054	pid_14480:2.0;pid_39996:2.0;pid_40370:1.0;pid_9054:1.0	None
pid_40391	STAT3-(dimer);STAT3-(dimer)-active	inactivating-residue-modification	None	pid_22119	pid_22119:2.0	None
pid_40410	alpha1/beta1-Integrin	None	integral-to-membrane	pid_12886;pid_40058	pid_12886:1.0;pid_40058:1.0	None
pid_40432	HGF(dimer)/MET(dimer)	activating-residue-modification	integral-to-membrane	pid_26289;pid_26294;pid_40433;pid_40437	pid_26289:2.0;pid_26294:2.0;pid_40433:2.0;pid_40437:2.0	None
pid_40448	HGF(dimer)/MET(dimer)	inactivating-residue-modification	integral-to-membrane	pid_26289;pid_40433;pid_40437;pid_40449	pid_26289:2.0;pid_40433:2.0;pid_40437:2.0;pid_40449:2.0	None
pid_40499	STAT3-(dimer);STAT3-(dimer)-active	activating-residue-modification	nucleus	pid_40500	pid_40500:2.0	None
pid_40815	BRCA1/BARD1	None	None	pid_40816;pid_7404	pid_40816:1.0;pid_7404:1.0	None
pid_40821	BRCA1/BARD1	inactivating-residue-modification	None	pid_40822;pid_7404	pid_40822:1.0;pid_7404:1.0	None
pid_40837	BRCA1/BARD1/RAD51/PCNA	None	None	pid_16561;pid_40816;pid_7404;pid_7639	pid_16561:1.0;pid_40816:1.0;pid_7404:1.0;pid_7639:1.0	None
pid_40843	FA-complex	None	nucleus	pid_40844;pid_40847;pid_40850;pid_40853;pid_40856;pid_40859	pid_40844:1.0;pid_40847:1.0;pid_40850:1.0;pid_40853:1.0;pid_40856:1.0;pid_40859:1.0	None
pid_40868	FA-complex	activating-residue-modification	nucleus	pid_40844;pid_40847;pid_40850;pid_40853;pid_40856;pid_40859	pid_40844:1.0;pid_40847:1.0;pid_40850:1.0;pid_40853:1.0;pid_40856:1.0;pid_40859:1.0	None
pid_40880	BRCA1/BACH1	None	None	pid_40881;pid_7404	pid_40881:1.0;pid_7404:1.0	None
pid_40885	BRCA1/BACH1/BARD1	None	None	pid_40816;pid_40881;pid_7404	pid_40816:1.0;pid_40881:1.0;pid_7404:1.0	None
pid_40896	BRCA1/BARD1/p53	None	None	pid_40816;pid_40897;pid_40899	pid_40816:1.0;pid_40897:1.0;pid_40899:1.0	None
pid_40908	BRCA1/BARD1/UbcH5C	None	None	pid_40816;pid_40905;pid_7404	pid_40816:1.0;pid_40905:1.0;pid_7404:1.0	None
pid_40919	BARD1/CSTF1	None	None	pid_40816;pid_40920	pid_40816:1.0;pid_40920:1.0	None
pid_40925	BARD1/CSTF1/BRCA1	None	None	pid_40816;pid_40920;pid_7404	pid_40816:1.0;pid_40920:1.0;pid_7404:1.0	None
pid_40937	DNA-directed-RNA-polymerase-II-holoenzyme	None	None	None	None	None
pid_40938	BRCA1/BARD1/DNA-directed-RNA-polymerase-II-holoenzyme	None	None	pid_40816;pid_40937;pid_7404	pid_40816:1.0;pid_40937:1.0;pid_7404:1.0	None
pid_40954	BARD1/DNA-PK	None	None	pid_38773;pid_38776;pid_40816;pid_40955	pid_38773:1.0;pid_38776:1.0;pid_40816:1.0;pid_40955:1.0	None
pid_40962	BARD1/DNA-PK/p53	None	None	pid_38773;pid_38776;pid_40816;pid_40899;pid_40955	pid_38773:1.0;pid_38776:1.0;pid_40816:1.0;pid_40899:1.0;pid_40955:1.0	None
pid_40992	FA-complex/FANCD2/Ubiquitin	None	nucleus	pid_40844;pid_40847;pid_40850;pid_40853;pid_40856;pid_40859;pid_40993	pid_40844:1.0;pid_40847:1.0;pid_40850:1.0;pid_40853:1.0;pid_40856:1.0;pid_40859:1.0;pid_40993:1.0	None
pid_41002	FA-complex/FANCD2/Ubiquitin	None	nuclear-speck	pid_40844;pid_40847;pid_40850;pid_40853;pid_40856;pid_40859;pid_40993	pid_40844:1.0;pid_40847:1.0;pid_40850:1.0;pid_40853:1.0;pid_40856:1.0;pid_40859:1.0;pid_40993:1.0	None
pid_41030	BRCA1/BARD1/UbcH7	None	None	pid_40816;pid_41027;pid_7404	pid_40816:1.0;pid_41027:1.0;pid_7404:1.0	None
pid_41063	BRCA1/BARD1/CTIP	inactivating-residue-modification	None	pid_40816;pid_41060;pid_7404	pid_40816:1.0;pid_41060:1.0;pid_7404:1.0	None
pid_41111	BARD1/EWS	None	None	pid_40816;pid_41105	pid_40816:1.0;pid_41105:1.0	None
pid_41114	BARD1/EWS-Fli1	None	None	pid_40816;pid_41108	pid_40816:1.0;pid_41108:1.0	None
pid_41132	DNA-PK	None	None	pid_38773;pid_38776;pid_40955	pid_38773:1.0;pid_38776:1.0;pid_40955:1.0	None
pid_41147	M/R/N-Complex	None	None	pid_39198;pid_39200;pid_39202	pid_39198:1.0;pid_39200:1.0;pid_39202:1.0	None
pid_41151	BRCA1/BARD1/CTIP/M/R/N-Complex	None	None	pid_39198;pid_39200;pid_39202;pid_40816;pid_41060;pid_7404	pid_39198:1.0;pid_39200:1.0;pid_39202:1.0;pid_40816:1.0;pid_41060:1.0;pid_7404:1.0	None
pid_41175	BRCA1/BACH1/BARD1/TopBP1	None	None	pid_40816;pid_40881;pid_41172;pid_7404	pid_40816:1.0;pid_40881:1.0;pid_41172:1.0;pid_7404:1.0	None
pid_41322	E-cadherin/Ca2+/beta-catenin-gamma-catenin/alpha-catenin/p120-catenin	None	cell-cell-junction	pid_26204;pid_26211;pid_41323;pid_41325;pid_8546	pid_26204:1.0;pid_26211:1.0;pid_41323:1.0;pid_41325:1.0;pid_8546:1.0	None
pid_41346	E-cadherin/beta-catenin-gamma-catenin	None	integral-to-membrane	pid_26204;pid_26256	pid_26204:1.0;pid_26256:1.0	None
pid_41349	E-cadherin/beta-catenin-gamma-catenin/alpha-catenin/p120-catenin	None	basolateral-plasma-membrane	pid_26204;pid_26211;pid_41323;pid_41325	pid_26204:1.0;pid_26211:1.0;pid_41323:1.0;pid_41325:1.0	None
pid_41397	EGFR(dimer)	activating-residue-modification	cell-cell-junction	pid_41398	pid_41398:2.0	None
pid_41430	PI3K	activating-residue-modification	cell-cell-junction	pid_32976;pid_41431	pid_32976:1.0;pid_41431:1.0	None
pid_41497	E-cadherin/beta-catenin-gamma-catenin/alpha-catenin/p120-catenin	None	integral-to-membrane	pid_26204;pid_26211;pid_41323;pid_41325	pid_26204:1.0;pid_26211:1.0;pid_41323:1.0;pid_41325:1.0	None
pid_42062	RAC1/OSM/MEKK3	activating-residue-modification	plasma-membrane	pid_21176;pid_24894;pid_42063	pid_21176:1.0;pid_24894:1.0;pid_42063:1.0	None
pid_42070	RAC1/OSM/MEKK3/MKK3	activating-residue-modification	plasma-membrane	pid_14066;pid_21176;pid_24894;pid_42063	pid_14066:1.0;pid_21176:1.0;pid_24894:1.0;pid_42063:1.0	None
pid_42087	TAK1/TAB-family	activating-residue-modification	None	pid_20896;pid_42088	pid_20896:1.0;pid_42088:1.0	None
pid_42100	TRAF6/ASK1	activating-residue-modification	None	pid_12282;pid_42101	pid_12282:1.0;pid_42101:1.0	None
pid_42113	ASK1/thioredoxin;TRX/ASK1	inactivating-residue-modification	None	pid_21754;pid_42114	pid_21754:1.0;pid_42114:1.0	None
pid_42118	TRAF2/ASK1	activating-residue-modification	None	pid_35546;pid_42101	pid_35546:1.0;pid_42101:1.0	None
pid_42140	ASK1/ASK2	activating-residue-modification	None	pid_42101;pid_42141	pid_42101:1.0;pid_42141:1.0	None
pid_421	WNT3A/FZD8/LRP6	activating-residue-modification	integral-to-membrane	pid_170;pid_206;pid_233	pid_170:1.0;pid_206:1.0;pid_233:1.0	None
pid_42228	CaM/Ca2+/CAMKIIB	activating-residue-modification	None	pid_42229;pid_8546;pid_8548	pid_42229:1.0;pid_8546:1.0;pid_8548:1.0	None
pid_42238	CaM/Ca2+/CAMKIIB/ASK1	activating-residue-modification	None	pid_42101;pid_42229;pid_8546;pid_8548	pid_42101:1.0;pid_42229:1.0;pid_8546:1.0;pid_8548:1.0	None
pid_42254	OSM/MEKK3	None	cytoplasm	pid_21176;pid_42063	pid_21176:1.0;pid_42063:1.0	None
pid_42296	GADD45/MTK1/MTK1	None	None	pid_42281;pid_42297	pid_42281:1.0;pid_42297:2.0	None
pid_42649	IL5/IL5RA/CSF2RB-(hexamer)/LYN	activating-residue-modification	membrane-raft	pid_42650;pid_42653;pid_42656;pid_42659	pid_42650:2.0;pid_42653:2.0;pid_42656:2.0;pid_42659:1.0	None
pid_42671	IL5/IL5RA/CSF2RB-(hexamer)/JAK2/JAK2	activating-residue-modification	clathrin-coated-vesicle	pid_20482;pid_42650;pid_42653;pid_42656	pid_20482:2.0;pid_42650:2.0;pid_42653:2.0;pid_42656:2.0	None
pid_42677	IL5/IL5RA/CSF2RB-(hexamer)/JAK2/JAK2	activating-residue-modification	clathrin-coated-vesicle	pid_20482;pid_42650;pid_42653;pid_42678	pid_20482:2.0;pid_42650:2.0;pid_42653:2.0;pid_42678:2.0	None
pid_426	DKK1/LRP6;LRP6/DKK1	inactivating-residue-modification	integral-to-membrane	pid_170;pid_262	pid_170:1.0;pid_262:1.0	None
pid_42701	IL5/IL5RA/JAK2	None	integral-to-membrane	pid_20566;pid_42650;pid_42653	pid_20566:1.0;pid_42650:1.0;pid_42653:1.0	None
pid_42705	CSF2RB-(dimer)	None	integral-to-membrane	pid_42656	pid_42656:2.0	None
pid_42732	IL5/IL5RA/CSF2RB-(hexamer)/JAK2/JAK2	activating-residue-modification	None	pid_20482;pid_42650;pid_42653;pid_42733	pid_20482:2.0;pid_42650:2.0;pid_42653:2.0;pid_42733:2.0	None
pid_42746	IL5/IL5RA/CSF2RB-(hexamer)/JAK2/JAK2	activating-residue-modification	None	pid_20482;pid_42650;pid_42653;pid_42747	pid_20482:2.0;pid_42650:2.0;pid_42653:2.0;pid_42747:2.0	None
pid_42759	STAT5-(dimer)-active	activating-residue-modification	cytoplasm	None	None	None
pid_42776	IL5/IL5RA/CSF2RB-(hexamer)	None	integral-to-membrane	pid_42650;pid_42653;pid_42656	pid_42650:2.0;pid_42653:2.0;pid_42656:2.0	None
pid_42789	IL5/IL5RA/CSF2RB-(hexamer)/JAK2/JAK2/SHP2/GRB2	activating-residue-modification	None	pid_20482;pid_32963;pid_42650;pid_42653;pid_42747;pid_9054	pid_20482:2.0;pid_32963:1.0;pid_42650:2.0;pid_42653:2.0;pid_42747:2.0;pid_9054:1.0	None
pid_42806	IL5/IL5RA/Syntenin	activating-residue-modification	early-endosome	pid_24823;pid_42650;pid_42653	pid_24823:1.0;pid_42650:1.0;pid_42653:1.0	None
pid_42818	IL5/IL5RA/CSF2RB-(hexamer)/JAK2/JAK2/SHP2	activating-residue-modification	None	pid_20482;pid_32963;pid_42650;pid_42653;pid_42747	pid_20482:2.0;pid_32963:1.0;pid_42650:2.0;pid_42653:2.0;pid_42747:2.0	None
pid_42838	IL5/IL5RA	None	None	pid_42650;pid_42653	pid_42650:1.0;pid_42653:1.0	None
pid_42863	IL5RA/Syntenin	None	None	pid_24823;pid_42650	pid_24823:1.0;pid_42650:1.0	None
pid_42881	IL5RA/JAK2	None	None	pid_20566;pid_42650	pid_20566:1.0;pid_42650:1.0	None
pid_442	WNT5A/FZD2	activating-residue-modification	integral-to-membrane	pid_319;pid_443	pid_319:1.0;pid_443:1.0	None
pid_44593	AR/T-DHT;T-DHT/AR;T-DHT/AR/CDK6	None	plasma-membrane	pid_44594;pid_44602	pid_44594:1.0;pid_44602:1.0	None
pid_44610	T-DHT/AR/PELP1	None	plasma-membrane	pid_44594;pid_44602;pid_44607	pid_44594:1.0;pid_44602:1.0;pid_44607:1.0	None
pid_44668	T-DHT/AR/PELP1/Src	None	plasma-membrane	pid_44594;pid_44602;pid_44607;pid_44669	pid_44594:1.0;pid_44602:1.0;pid_44607:1.0;pid_44669:1.0	None
pid_44679	T-DHT/AR/PELP1/Src/PI3K	activating-residue-modification	plasma-membrane	pid_44594;pid_44602;pid_44607;pid_44669;pid_9138;pid_9148	pid_44594:1.0;pid_44602:1.0;pid_44607:1.0;pid_44669:1.0;pid_9138:1.0;pid_9148:1.0	None
pid_44765	Gi-family/GDP/G-beta/gamma;Gi-family/GDP/Gbeta-gamma;Gi-family/GNB1/GNG2/GDP	None	None	pid_13840;pid_13854;pid_14166;pid_3119	pid_13840:1.0;pid_13854:1.0;pid_14166:1.0;pid_3119:1.0	None
pid_44810	SHBG/T-DHT	None	integral-to-membrane	pid_44594;pid_44811	pid_44594:1.0;pid_44811:1.0	None
pid_45195	FOXO3A/SIRT1	activating-residue-modification	nucleus	pid_16141;pid_16174	pid_16141:1.0;pid_16174:1.0	None
pid_45221	FOXO4/14-3-3-family	None	nucleus	pid_45222;pid_4877	pid_45222:1.0;pid_4877:1.0	None
pid_45231	FOXO4/14-3-3-family	None	cytoplasm	pid_45222;pid_4877	pid_45222:1.0;pid_4877:1.0	None
pid_45240	Ran/GTP/Exportin-1	None	None	pid_18476;pid_18482;pid_3114	pid_18476:1.0;pid_18482:1.0;pid_3114:1.0	None
pid_45249	FOXO1/SIRT1	activating-residue-modification	nucleus	pid_16174;pid_45250	pid_16174:1.0;pid_45250:1.0	None
pid_45282	Ran/GTP	None	None	pid_18482;pid_3114	pid_18482:1.0;pid_3114:1.0	None
pid_45287	FOXO1/SKP2	inactivating-residue-modification	None	pid_45288;pid_45290	pid_45288:1.0;pid_45290:1.0	None
pid_45395	FOXO1-3a-4/beta-catenin	None	None	pid_26214;pid_45396	pid_26214:1.0;pid_45396:1.0	None
pid_45424	RAL/GTP	activating-residue-modification	None	pid_3114;pid_45425	pid_3114:1.0;pid_45425:1.0	None
pid_45451	FOXO1/14-3-3-family	None	nucleus	pid_45452;pid_4877	pid_45452:1.0;pid_4877:1.0	None
pid_45458	FOXO1/14-3-3-family	inactivating-residue-modification	cytoplasm	pid_45452;pid_4877	pid_45452:1.0;pid_4877:1.0	None
pid_45502	FOXO1/14-3-3-family	None	nucleus	pid_45503;pid_4877	pid_45503:1.0;pid_4877:1.0	None
pid_45514	FOXO3A/14-3-3	None	nucleus	pid_45515;pid_4877	pid_45515:1.0;pid_4877:1.0	None
pid_45530	RAL/GDP	inactivating-residue-modification	None	pid_3119;pid_45425	pid_3119:1.0;pid_45425:1.0	None
pid_45568	FOXO3A/14-3-3	inactivating-residue-modification	cytoplasm	pid_45515;pid_4877	pid_45515:1.0;pid_4877:1.0	None
pid_45825	Cone-Metarhodopsin-II/Cone-Transducin	activating-residue-modification	None	pid_3119;pid_37751;pid_45826;pid_45829;pid_45831;pid_45835	pid_3119:1.0;pid_37751:1.0;pid_45826:1.0;pid_45829:1.0;pid_45831:1.0;pid_45835:1.0	None
pid_45845	Cone-Metarhodopsin-II	activating-residue-modification	None	pid_37751;pid_45829	pid_37751:1.0;pid_45829:1.0	None
pid_45849	GNB3/GNGT2	None	None	pid_45826;pid_45835	pid_45826:1.0;pid_45835:1.0	None
pid_45852	GNAT2/GTP	activating-residue-modification	None	pid_3114;pid_45853	pid_3114:1.0;pid_45853:1.0	None
pid_45863	Cone-Metarhodopsin-II	inactivating-residue-modification	None	pid_37751;pid_45864	pid_37751:1.0;pid_45864:1.0	None
pid_45880	PDE6H/GNAT2/GTP	activating-residue-modification	None	pid_3114;pid_45853;pid_45881	pid_3114:1.0;pid_45853:1.0;pid_45881:1.0	None
pid_45892	Cone-PDE6	activating-residue-modification	None	pid_45881;pid_45893	pid_45881:1.0;pid_45893:1.0	None
pid_45897	GNAT2/GDP	inactivating-residue-modification	None	pid_3119;pid_45831	pid_3119:1.0;pid_45831:1.0	None
