#id	E	F	R	interactionType	E&Fstoichiometry	spontaneous	conversiondirection	evidence	xref
pid_38979	pid_38553	pid_38980	pid_38991	BiochemicalReaction	pid_38553:1.0;pid_38980:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:16508638;Pubmed:9837921
pid_38997	pid_38997	pid_38522	None	TemplateReaction(Transcription)	None	null	None	None	Pubmed:15371341;Pubmed:15655249;Pubmed:16869756
pid_39000	pid_38616;pid_39001	pid_39004	None	ComplexAssembly	pid_38616:1.0;pid_39001:1.0;pid_39004:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021;inferred-from-sequence-orthology:ECO:00000060	Pubmed:10471503;Pubmed:14749375
pid_39017	pid_38553;pid_39018	pid_39021	None	ComplexAssembly	pid_38553:1.0;pid_39018:1.0;pid_39021:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:11074006
pid_39034	pid_33090;pid_38634	pid_38919	None	ComplexAssembly	pid_33090:1.0;pid_38634:1.0;pid_38919:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:16785237
pid_39040	pid_38604;pid_38616	pid_39041	None	ComplexAssembly	pid_38604:1.0;pid_38616:1.0;pid_39041:1.0	true	None	inferred-from-physical-interaction:ECO:0000021	Pubmed:15314656
pid_39049	pid_39049	pid_38522	None	TemplateReaction(Transcription)	None	null	None	None	Pubmed:15048073;Pubmed:15843522
pid_39051	pid_38616;pid_38663;pid_39052;pid_39055;pid_39058;pid_39061	pid_39064	None	ComplexAssembly	pid_38616:1.0;pid_38663:1.0;pid_39052:1.0;pid_39055:1.0;pid_39058:1.0;pid_39061:1.0;pid_39064:1.0	true	None	inferred-from-physical-interaction:ECO:0000021	Pubmed:10850490;Pubmed:15316005;Pubmed:16166375
pid_39083	pid_38554;pid_38556;pid_38558;pid_38561;pid_39084	pid_39087	None	ComplexAssembly	pid_38554:1.0;pid_38556:1.0;pid_38558:1.0;pid_38561:1.0;pid_39084:1.0;pid_39087:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:11191109;Pubmed:11191110
pid_39105	pid_4928	pid_4936	pid_39108	BiochemicalReaction	pid_4928:1.0;pid_4936:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:15843522
pid_39111	pid_39111	pid_38522	None	TemplateReaction(Transcription)	None	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-reporter-gene-assay:ECO:0000049	Pubmed:12037663
pid_39117	pid_39117	pid_38522	None	TemplateReaction(Transcription)	None	null	None	None	None
pid_39119	pid_38663	pid_38662	None	ComplexAssembly	pid_38662:1.0;pid_38663:2.0	true	None	inferred-from-physical-interaction:ECO:0000021	Pubmed:9130722
pid_39123	pid_39123	pid_38522	None	TemplateReaction(Transcription)	None	null	None	None	Pubmed:10601322
pid_39126	pid_38663;pid_38826	pid_38823	None	ComplexAssembly	pid_38663:1.0;pid_38823:1.0;pid_38826:1.0	true	None	inferred-from-physical-interaction:ECO:0000021	Pubmed:11854288;Pubmed:9822378
pid_39132	pid_38616;pid_39133	pid_39136	None	ComplexAssembly	pid_38616:1.0;pid_39133:1.0;pid_39136:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:12181313
pid_39145	pid_12191;pid_38928;pid_39146;pid_4852	pid_39147	pid_39162	ComplexAssembly	pid_12191:1.0;pid_38928:1.0;pid_39146:1.0;pid_39147:1.0;pid_4852:1.0	null	None	inferred-from-direct-assay:ECO:0000002	Pubmed:12586360
pid_39165	pid_39064;pid_39166	pid_39168	None	ComplexAssembly	pid_39064:1.0;pid_39166:1.0;pid_39168:1.0	true	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:16730176
pid_39181	pid_39181	pid_8119	None	TemplateReaction(Transcription)	None	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-reporter-gene-assay:ECO:0000049	Pubmed:16843438
pid_39186	pid_39186	pid_38522	None	TemplateReaction(Transcription)	None	null	None	None	Pubmed:11110707;Pubmed:15710386
pid_39192	pid_39192	pid_38522	None	TemplateReaction(Transcription)	None	null	None	None	Pubmed:11742099;Pubmed:12681489
pid_39196	pid_38616;pid_39055;pid_39197	pid_39207	None	ComplexAssembly	pid_38616:1.0;pid_39055:1.0;pid_39197:1.0;pid_39207:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:10888888
pid_39220	pid_22741;pid_38553	pid_39221	None	ComplexAssembly	pid_22741:1.0;pid_38553:1.0;pid_39221:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:12676087;Pubmed:12699629
pid_39299	pid_39300;pid_39303;pid_9696	pid_39336	pid_39353;pid_39357	ComplexAssembly	pid_39300:1.0;pid_39303:1.0;pid_39336:1.0;pid_9696:1.0	true	None	None	Pubmed:10339589;Pubmed:11226282;Pubmed:11577348;Pubmed:12780340
pid_392	pid_393	None	None	ComplexAssembly	pid_393:1.0	true	None	inferred-from-mutant-phenotype:ECO:0000015	Pubmed:18606138
pid_39365	pid_39366;pid_39369	pid_39372;pid_39374	pid_39380	BiochemicalReaction	pid_39366:1.0;pid_39369:1.0;pid_39372:1.0;pid_39374:1.0	null	None	inferred-from-direct-assay:ECO:0000002	Pubmed:10430908;Pubmed:9360945
pid_39384	pid_11779;pid_9236	pid_39385	pid_39391	ComplexAssembly	pid_11779:1.0;pid_39385:1.0;pid_9236:1.0	null	None	None	None
pid_39399	pid_11903	pid_39400	pid_39404	BiochemicalReaction	pid_11903:1.0;pid_39400:1.0	null	None	None	None
pid_39405	pid_14107	pid_13893	pid_39408	BiochemicalReaction	pid_13893:1.0;pid_14107:1.0	null	None	None	None
pid_39410	pid_5646	pid_9384	pid_39413	BiochemicalReaction	pid_5646:1.0;pid_9384:1.0	null	None	None	None
pid_39416	pid_9419	pid_9429	None	Transport	pid_9419:1.0;pid_9429:1.0	true	None	None	None
pid_39422	pid_39423;pid_9247	pid_39392	None	ComplexAssembly	pid_39392:1.0;pid_39423:1.0;pid_9247:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-sequence-orthology:ECO:00000060	Pubmed:9221755
pid_39434	pid_12098;pid_39435	pid_39336;pid_39450	None	ComplexAssembly	pid_12098:1.0;pid_39336:1.0;pid_39435:1.0;pid_39450:1.0	true	None	None	Pubmed:11356834
pid_39460	pid_9522	pid_9525	pid_39463	BiochemicalReaction	pid_9522:1.0;pid_9525:1.0	null	None	None	None
pid_39464	pid_18299	pid_18300	None	Transport	pid_18299:1.0;pid_18300:1.0	true	None	None	None
pid_39467	pid_9802	pid_11799;pid_9379	pid_39471;pid_39472	BiochemicalReaction	pid_11799:1.0;pid_9379:1.0;pid_9802:1.0	null	None	None	None
pid_39473	pid_9236;pid_9337;pid_9465	pid_39474	pid_39482	ComplexAssembly	pid_39474:1.0;pid_9236:1.0;pid_9337:1.0;pid_9465:1.0	null	None	None	Pubmed:10755621
pid_39484	pid_39420	pid_39485	None	Transport	pid_39420:1.0;pid_39485:1.0	true	None	None	None
pid_39488	pid_21284	pid_21285	pid_39491	BiochemicalReaction	pid_21284:1.0;pid_21285:1.0	null	None	None	None
pid_39492	pid_39493	pid_39497	None	Transport	pid_39493:1.0;pid_39497:1.0	true	None	None	None
pid_39500	pid_30750	pid_39501	pid_39505	BiochemicalReaction	pid_30750:1.0;pid_39501:1.0	null	None	None	None
pid_39513	pid_39514	pid_39517	pid_39523	BiochemicalReaction	pid_39514:1.0;pid_39517:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:7687428
pid_39533	pid_5715	pid_39534	pid_39537	BiochemicalReaction	pid_39534:1.0;pid_5715:1.0	null	None	None	None
pid_39538	pid_21284	pid_21285	pid_39541;pid_39542;pid_39544	BiochemicalReaction	pid_21284:1.0;pid_21285:1.0	null	None	None	None
pid_39546	pid_4928	pid_39547	pid_39550	BiochemicalReaction	pid_39547:1.0;pid_4928:1.0	null	None	None	None
pid_39551	pid_12552	pid_39552	pid_39555	BiochemicalReaction	pid_12552:1.0;pid_39552:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-sequence-orthology:ECO:00000060	None
pid_39558	pid_9316	pid_9317	None	Transport	pid_9316:1.0;pid_9317:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-sequence-orthology:ECO:00000060	Pubmed:9820480
pid_39565	pid_28364	pid_39566	pid_39569;pid_39570	BiochemicalReaction	pid_28364:1.0;pid_39566:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:9620684
pid_39574	pid_39547	pid_39575	None	Transport	pid_39547:1.0;pid_39575:1.0	true	None	None	None
pid_39578	pid_39579	pid_39582	pid_39587;pid_39588	BiochemicalReaction	pid_39579:1.0;pid_39582:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:10770799;Pubmed:11102801
pid_39595	pid_8548	pid_39596	pid_39601	BiochemicalReaction	pid_39596:1.0;pid_8548:1.0	null	None	None	None
pid_39618	pid_39619	pid_39625	pid_39629;pid_39630	ComplexAssembly	pid_39619:1.0;pid_39625:1.0	null	None	None	None
pid_39631	pid_39517;pid_39632;pid_9743	pid_39637;pid_9586	pid_39648;pid_39656	ComplexAssembly	pid_39517:1.0;pid_39632:1.0;pid_39637:1.0;pid_9586:1.0;pid_9743:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:11163197;Pubmed:7528218
pid_39661	pid_39662	pid_39666	pid_39673	BiochemicalReaction	pid_39662:1.0;pid_39666:1.0	null	None	None	None
pid_39674	pid_12530	pid_11895	pid_39677	BiochemicalReaction	pid_11895:1.0;pid_12530:1.0	null	None	None	None
pid_39678	pid_39679	pid_39632	pid_39682	BiochemicalReaction	pid_39632:1.0;pid_39679:1.0	null	None	None	None
pid_39683	pid_12098	pid_26834	pid_39686	BiochemicalReaction	pid_12098:1.0;pid_26834:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-sequence-orthology:ECO:00000060	Pubmed:7542197;Pubmed:7618087
pid_39702	pid_21285;pid_39501	pid_39703	None	ComplexAssembly	pid_21285:1.0;pid_39501:1.0;pid_39703:1.0	true	None	None	None
pid_39711	pid_9871	pid_39409	pid_39714;pid_39715;pid_39722	BiochemicalReaction	pid_39409:1.0;pid_9871:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021;inferred-from-sequence-orthology:ECO:00000060	Pubmed:14563325
pid_39727	pid_39728	pid_39594;pid_9419	pid_39737;pid_39738	ComplexAssembly	pid_39594:1.0;pid_39728:1.0;pid_9419:1.0	null	None	None	Pubmed:11356195;Pubmed:9271416
pid_39741	pid_39582;pid_39717	pid_39716	None	ComplexAssembly	pid_39582:1.0;pid_39716:1.0;pid_39717:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:14563325
pid_39747	pid_11897;pid_11900;pid_20887;pid_39400	pid_39748	None	ComplexAssembly	pid_11897:1.0;pid_11900:1.0;pid_20887:1.0;pid_39400:1.0;pid_39748:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:11356195;Pubmed:12867038;Pubmed:15541657
pid_39763	pid_39764	pid_39767	pid_39771	BiochemicalReaction	pid_39764:1.0;pid_39767:1.0	null	None	None	None
pid_39772	pid_39773	pid_39687	pid_39776	BiochemicalReaction	pid_39687:1.0;pid_39773:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:1279802
pid_39781	pid_39649;pid_39782	pid_39303	None	ComplexAssembly	pid_39303:1.0;pid_39649:1.0;pid_39782:1.0	true	None	inferred-from-physical-interaction:ECO:0000021	Pubmed:11909947
pid_39788	pid_39552	pid_12191	None	Transport	pid_12191:1.0;pid_39552:1.0	null	None	None	None
pid_39792	pid_39793	pid_39806	pid_39813	BiochemicalReaction	pid_39793:1.0;pid_39806:1.0	null	None	None	None
pid_39814	pid_9198	pid_7560;pid_9205;pid_9207	pid_39819;pid_39820;pid_39821	ComplexAssembly	pid_7560:1.0;pid_9198:1.0;pid_9205:1.0;pid_9207:1.0	null	None	None	None
pid_39822	pid_39823	pid_39506	pid_39826	BiochemicalReaction	pid_39506:1.0;pid_39823:1.0	null	None	None	None
pid_39827	pid_39828	pid_39831	pid_39835	BiochemicalReaction	pid_39828:1.0;pid_39831:1.0	null	None	None	None
pid_39836	pid_39524	pid_39837	pid_39848	BiochemicalReaction	pid_39524:1.0;pid_39837:1.0	null	None	None	None
pid_39849	pid_39524;pid_9117	pid_39649	pid_39853	ComplexAssembly	pid_39524:1.0;pid_39649:1.0;pid_9117:1.0	true	None	inferred-from-direct-assay:ECO:0000002	Pubmed:9058799
pid_39856	pid_24894	pid_39616	pid_39859	BiochemicalReaction	pid_24894:1.0;pid_39616:1.0	null	None	None	None
pid_39861	pid_12062	pid_9317	None	Transport	pid_12062:1.0;pid_9317:1.0	true	None	None	None
pid_39864	pid_39336;pid_39865	pid_39603	None	ComplexAssembly	pid_39336:1.0;pid_39603:1.0;pid_39865:1.0	true	None	None	Pubmed:10820378
pid_39870	pid_9825	pid_9696	None	Transport	pid_9696:1.0;pid_9825:1.0	null	None	None	Pubmed:11279148;Pubmed:9586640
pid_39877	pid_39878	pid_18299	pid_39881;pid_39886;pid_39887	BiochemicalReaction	pid_18299:1.0;pid_39878:1.0	null	None	inferred-from-direct-assay:ECO:0000002	Pubmed:10770799;Pubmed:11080163
pid_39890	pid_39423;pid_9120	pid_39524	pid_39894;pid_39897	ComplexAssembly	pid_39423:1.0;pid_39524:1.0;pid_9120:1.0	null	None	None	Pubmed:7499277
pid_39902	pid_39902	pid_39903	None	TemplateReaction(Transcription)	None	null	None	None	None
pid_39906	pid_12552	pid_39552	pid_39909	BiochemicalReaction	pid_12552:1.0;pid_39552:1.0	null	None	None	Pubmed:11781242
pid_39913	pid_3464	pid_12411	pid_39916;pid_39917	BiochemicalReaction	pid_12411:1.0;pid_3464:1.0	null	None	None	None
pid_39922	pid_3114;pid_9158	pid_3119;pid_39414	pid_39927;pid_39928;pid_39929	BiochemicalReaction	pid_3114:1.0;pid_3119:1.0;pid_39414:1.0;pid_9158:1.0	null	None	None	Pubmed:10640270;Pubmed:12730099;Pubmed:7717978;Pubmed:9763608
pid_39936	pid_39309;pid_39937	pid_39423	None	ComplexAssembly	pid_39309:1.0;pid_39423:1.0;pid_39937:1.0	true	None	None	None
pid_39944	pid_39944	pid_22568	None	TemplateReaction(Transcription)	None	null	None	None	Pubmed:16200195
pid_39948	pid_9413	pid_31152	pid_39951;pid_39952	BiochemicalReaction	pid_31152:1.0;pid_9413:1.0	null	None	None	None
pid_39994	pid_39995	pid_39998	pid_40003	BiochemicalReaction	pid_39995:1.0;pid_39998:1.0	true	None	inferred-from-direct-assay:ECO:0000002	Pubmed:10488121
pid_40006	pid_40007	pid_40010	None	Transport	pid_40007:1.0;pid_40010:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:16595549
pid_40021	pid_40022	pid_12116;pid_40029	pid_40034	ComplexAssembly	pid_12116:1.0;pid_40022:1.0;pid_40029:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:9488479
pid_40042	pid_40035	pid_40043	None	Transport	pid_40035:1.0;pid_40043:1.0	true	None	inferred-from-direct-assay:ECO:0000002	Pubmed:11479308
pid_40049	pid_26325	pid_40050	pid_40056	BiochemicalReaction	pid_26325:1.0;pid_40050:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:15592458;Pubmed:18840653
pid_40070	pid_21930	pid_40071	pid_40078	BiochemicalReaction	pid_21930:1.0;pid_40071:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:16705167
pid_40089	pid_39998	pid_40090	pid_40095	BiochemicalReaction	pid_39998:1.0;pid_40090:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:10488121
pid_40099	pid_32956	pid_40100	pid_40104	BiochemicalReaction	pid_32956:1.0;pid_40100:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:11909529
pid_40109	pid_40110	pid_40113	pid_40117	BiochemicalReaction	pid_40110:1.0;pid_40113:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:16431927
pid_40129	pid_32989	pid_40130	pid_40134	BiochemicalReaction	pid_32989:1.0;pid_40130:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:11909529
pid_40138	pid_40139;pid_40142;pid_40147;pid_40149	pid_40152;pid_40156	None	ComplexAssembly	pid_40139:1.0;pid_40142:1.0;pid_40147:1.0;pid_40149:1.0;pid_40152:1.0;pid_40156:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:12171910;Pubmed:16431927
pid_40171	pid_40043	pid_40035	None	Transport	pid_40035:1.0;pid_40043:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:7593185;Pubmed:9261175
pid_40196	pid_40196	pid_40043	None	TemplateReaction(Transcription)	None	null	None	None	None
pid_40198	pid_40199	pid_40202	pid_40211	BiochemicalReaction	pid_40199:1.0;pid_40202:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:14966296
pid_40215	pid_20040	pid_40216	pid_40221	BiochemicalReaction	pid_20040:1.0;pid_40216:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:11773439;Pubmed:11909529
pid_40229	pid_40035	pid_40230	pid_40234	BiochemicalReaction	pid_40035:1.0;pid_40230:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:15192089
pid_40238	None	None	pid_40239	BiochemicalReaction	None	true	None	inferred-from-direct-assay:ECO:0000002	Pubmed:17210636
pid_40248	pid_40249	pid_40255	pid_40261;pid_40262	BiochemicalReaction	pid_40249:1.0;pid_40255:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:12138178;Pubmed:16431927;Pubmed:19171783
pid_40268	pid_20152	pid_40269	pid_40274	BiochemicalReaction	pid_20152:1.0;pid_40269:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:11773439
pid_40277	pid_40278	pid_40279	pid_40283	BiochemicalReaction	pid_40278:1.0;pid_40279:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:18691551
pid_40287	pid_40288	pid_40293	pid_40301;pid_40303;pid_40304	BiochemicalReaction	pid_40288:1.0;pid_40293:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:12612081;Pubmed:15192089;Pubmed:15632081
pid_40310	pid_40311	pid_40339	pid_40346	BiochemicalReaction	pid_40311:1.0;pid_40339:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:18840653
pid_40350	pid_40351	pid_40240	pid_40358	BiochemicalReaction	pid_40240:1.0;pid_40351:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:17210636;Pubmed:18716132
pid_40363	pid_40364	pid_14271	pid_40368;pid_40380	BiochemicalReaction	pid_14271:1.0;pid_40364:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:10488121
pid_40402	pid_40035	pid_40147	pid_40405	BiochemicalReaction	pid_40035:1.0;pid_40147:1.0	null	None	inferred-from-direct-assay:ECO:0000002	Pubmed:16431927
pid_40407	pid_40407	pid_40007	None	TemplateReaction(Transcription)	None	null	None	None	None
pid_40409	pid_40035;pid_40410	pid_40057	pid_40416;pid_40419	ComplexAssembly	pid_40035:1.0;pid_40057:1.0;pid_40410:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:15592458
pid_40425	pid_40364	pid_14271	pid_40428;pid_40429	BiochemicalReaction	pid_14271:1.0;pid_40364:1.0	null	None	inferred-from-direct-assay:ECO:0000002	Pubmed:10488121
pid_40431	pid_40432	pid_40448	pid_40457	BiochemicalReaction	pid_40432:1.0;pid_40448:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:18819921
pid_40462	pid_14047	pid_27789	pid_40465	BiochemicalReaction	pid_14047:1.0;pid_27789:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:15696169;Pubmed:18948751
pid_40469	pid_40369	pid_40381	pid_40472	BiochemicalReaction	pid_40369:1.0;pid_40381:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:10488121;Pubmed:11479308;Pubmed:9488479
pid_40479	pid_40035	pid_40302	None	Transport	pid_40035:1.0;pid_40302:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:18819921
pid_40485	pid_40139	pid_40249	pid_40488	BiochemicalReaction	pid_40139:1.0;pid_40249:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:19171783
pid_40492	pid_40035	pid_40302	None	Transport	pid_40035:1.0;pid_40302:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:12612081
